DateTime,Hs,Ts,MP_Dynamic x,MP_Dynamic y,MP_Dynamic z,MP_Dynamic Rx,MP_Dynamic Ry,MP_Dynamic Rz,vessel_Dynamic x,vessel_Dynamic y,vessel_Dynamic z,vessel_Dynamic Rx,vessel_Dynamic Ry,vessel_Dynamic Rz
2009-10-11 02:00:00,1.72,5.9,0.365,0.0,0.142,0.0,0.434,0.0,0.089,0.0,0.079,0.0,0.11,0.0
2009-10-11 03:00:00,1.86,6.4,0.469,0.0,0.185,0.0,0.568,0.0,0.12,0.0,0.11,0.0,0.133,0.0
2009-10-11 04:00:00,1.89,6.7,0.522,0.0,0.206,0.0,0.636,0.0,0.134,0.0,0.124,0.0,0.146,0.0
2009-10-11 05:00:00,1.87,7.0,0.561,0.0,0.219,0.0,0.683,0.0,0.142,0.0,0.132,0.0,0.157,0.0
2009-10-11 06:00:00,1.85,7.3,0.599,0.0,0.232,0.0,0.729,0.0,0.149,0.0,0.139,0.0,0.169,0.0
2009-10-11 07:00:00,1.81,7.3,0.586,0.0,0.225,0.0,0.71,0.0,0.143,0.0,0.133,0.0,0.168,0.0
2009-10-11 08:00:00,1.78,7.4,0.591,0.0,0.225,0.0,0.713,0.0,0.142,0.0,0.132,0.0,0.172,0.0
2009-10-11 09:00:00,1.76,7.4,0.584,0.0,0.222,0.0,0.703,0.0,0.139,0.0,0.129,0.0,0.171,0.0
2009-10-11 10:00:00,1.75,7.4,0.581,0.0,0.22,0.0,0.698,0.0,0.137,0.0,0.127,0.0,0.171,0.0
2009-10-11 11:00:00,1.76,7.4,0.584,0.0,0.222,0.0,0.703,0.0,0.139,0.0,0.129,0.0,0.171,0.0
2009-10-11 12:00:00,1.71,7.5,0.581,0.0,0.218,0.0,0.695,0.0,0.134,0.0,0.124,0.0,0.174,0.0
2009-10-11 13:00:00,1.75,7.6,0.609,0.0,0.23,0.0,0.732,0.0,0.143,0.0,0.133,0.0,0.179,0.0
2009-10-11 14:00:00,1.8,7.7,0.641,0.0,0.244,0.0,0.775,0.0,0.154,0.0,0.144,0.0,0.184,0.0
2009-10-11 15:00:00,1.85,7.9,0.688,0.0,0.265,0.0,0.838,0.0,0.17,0.0,0.16,0.0,0.193,0.0
2009-10-11 16:00:00,1.87,8.0,0.711,0.0,0.274,0.0,0.867,0.0,0.177,0.0,0.167,0.0,0.197,0.0
2009-10-11 17:00:00,1.87,8.1,0.726,0.0,0.279,0.0,0.886,0.0,0.18,0.0,0.17,0.0,0.201,0.0
2009-10-11 18:00:00,1.86,8.3,0.751,0.0,0.288,0.0,0.917,0.0,0.185,0.0,0.175,0.0,0.209,0.0
2009-10-11 19:00:00,1.81,8.3,0.731,0.0,0.278,0.0,0.887,0.0,0.176,0.0,0.166,0.0,0.208,0.0
2009-10-11 20:00:00,1.76,8.4,0.725,0.0,0.272,0.0,0.874,0.0,0.169,0.0,0.159,0.0,0.211,0.0
2009-10-11 21:00:00,1.68,8.3,0.679,0.0,0.25,0.0,0.809,0.0,0.151,0.0,0.141,0.0,0.206,0.0
2009-10-11 22:00:00,1.62,8.1,0.629,0.0,0.228,0.0,0.743,0.0,0.134,0.0,0.124,0.0,0.196,0.0
2009-10-11 23:00:00,1.55,8.0,0.589,0.0,0.21,0.0,0.688,0.0,0.119,0.0,0.109,0.0,0.191,0.0
2009-10-12 00:00:00,1.49,7.9,0.554,0.0,0.196,0.0,0.642,0.0,0.108,0.0,0.096,0.0,0.184,0.0
2009-10-12 01:00:00,1.42,7.7,0.506,0.0,0.186,0.0,0.59,0.0,0.102,0.0,0.081,0.0,0.165,0.0
2009-10-12 02:00:00,1.36,7.6,0.473,0.0,0.181,0.0,0.555,0.0,0.099,0.0,0.069,0.0,0.151,0.0
2009-10-12 03:00:00,1.29,7.5,0.439,0.0,0.176,0.0,0.519,0.0,0.096,0.0,0.056,0.0,0.136,0.0
2009-10-12 04:00:00,1.23,7.3,0.399,0.0,0.167,0.0,0.475,0.0,0.091,0.0,0.045,0.0,0.121,0.0
2009-10-12 05:00:00,1.18,7.2,0.373,0.0,0.162,0.0,0.447,0.0,0.088,0.0,0.037,0.0,0.111,0.0
2009-10-12 06:00:00,1.12,7.0,0.336,0.0,0.152,0.0,0.406,0.0,0.082,0.0,0.027,0.0,0.097,0.0
2009-10-12 07:00:00,1.07,6.9,0.312,0.0,0.147,0.0,0.38,0.0,0.079,0.0,0.02,0.0,0.088,0.0
2009-10-12 08:00:00,1.03,6.8,0.293,0.0,0.143,0.0,0.359,0.0,0.077,0.0,0.014,0.0,0.08,0.0
2009-10-12 09:00:00,1.0,6.5,0.26,0.0,0.13,0.0,0.32,0.0,0.07,0.0,0.01,0.0,0.07,0.0
2009-10-12 10:00:00,0.97,6.3,0.237,0.0,0.115,0.0,0.289,0.0,0.063,0.0,0.013,0.0,0.065,0.0
2009-10-12 11:00:00,0.98,5.9,0.208,0.0,0.102,0.0,0.254,0.0,0.056,0.0,0.012,0.0,0.058,0.0
2009-10-12 12:00:00,0.97,5.8,0.198,0.0,0.096,0.0,0.241,0.0,0.053,0.0,0.012,0.0,0.055,0.0
2009-10-12 13:00:00,0.97,5.6,0.182,0.0,0.089,0.0,0.222,0.0,0.049,0.0,0.012,0.0,0.051,0.0
2009-10-12 14:00:00,0.98,5.4,0.169,0.0,0.083,0.0,0.205,0.0,0.046,0.0,0.011,0.0,0.048,0.0
2009-10-12 15:00:00,1.01,5.2,0.158,0.0,0.078,0.0,0.192,0.0,0.044,0.0,0.011,0.0,0.045,0.0
2009-10-12 16:00:00,1.02,5.1,0.151,0.0,0.074,0.0,0.183,0.0,0.042,0.0,0.011,0.0,0.043,0.0
2009-10-12 17:00:00,1.04,5.1,0.154,0.0,0.075,0.0,0.186,0.0,0.043,0.0,0.013,0.0,0.045,0.0
2009-10-12 18:00:00,1.1,5.1,0.163,0.0,0.076,0.0,0.195,0.0,0.044,0.0,0.016,0.0,0.048,0.0
2009-10-12 19:00:00,1.17,5.0,0.164,0.0,0.073,0.0,0.194,0.0,0.043,0.0,0.02,0.0,0.05,0.0
2009-10-12 20:00:00,1.21,5.2,0.189,0.0,0.082,0.0,0.223,0.0,0.048,0.0,0.024,0.0,0.058,0.0
2009-10-12 21:00:00,1.19,5.2,0.186,0.0,0.082,0.0,0.22,0.0,0.048,0.0,0.023,0.0,0.057,0.0
2009-10-12 22:00:00,1.22,5.2,0.19,0.0,0.082,0.0,0.224,0.0,0.048,0.0,0.025,0.0,0.059,0.0
2009-10-12 23:00:00,1.23,5.2,0.192,0.0,0.083,0.0,0.226,0.0,0.049,0.0,0.026,0.0,0.06,0.0
2009-10-13 00:00:00,1.22,5.3,0.2,0.0,0.086,0.0,0.236,0.0,0.05,0.0,0.026,0.0,0.062,0.0
2009-10-13 01:00:00,1.22,5.3,0.2,0.0,0.086,0.0,0.236,0.0,0.05,0.0,0.026,0.0,0.062,0.0
2009-10-13 02:00:00,1.23,5.5,0.221,0.0,0.095,0.0,0.261,0.0,0.055,0.0,0.028,0.0,0.068,0.0
2009-10-13 03:00:00,1.26,5.6,0.237,0.0,0.099,0.0,0.279,0.0,0.057,0.0,0.032,0.0,0.074,0.0
2009-10-13 04:00:00,1.3,5.7,0.255,0.0,0.104,0.0,0.299,0.0,0.06,0.0,0.036,0.0,0.08,0.0
2009-10-13 05:00:00,1.37,5.9,0.29,0.0,0.113,0.0,0.338,0.0,0.065,0.0,0.046,0.0,0.094,0.0
2009-10-13 06:00:00,1.47,6.1,0.335,0.0,0.123,0.0,0.387,0.0,0.071,0.0,0.059,0.0,0.111,0.0
2009-10-13 07:00:00,1.63,6.2,0.385,0.0,0.145,0.0,0.453,0.0,0.088,0.0,0.078,0.0,0.121,0.0
2009-10-13 08:00:00,1.61,6.6,0.431,0.0,0.16,0.0,0.507,0.0,0.096,0.0,0.086,0.0,0.136,0.0
2009-10-13 09:00:00,1.54,6.6,0.413,0.0,0.15,0.0,0.48,0.0,0.087,0.0,0.077,0.0,0.135,0.0
2009-10-13 10:00:00,1.56,6.7,0.431,0.0,0.157,0.0,0.502,0.0,0.092,0.0,0.082,0.0,0.139,0.0
2009-10-13 11:00:00,1.52,6.8,0.432,0.0,0.155,0.0,0.5,0.0,0.089,0.0,0.079,0.0,0.142,0.0
2009-10-13 12:00:00,1.49,6.7,0.411,0.0,0.148,0.0,0.475,0.0,0.084,0.0,0.073,0.0,0.137,0.0
2009-10-13 13:00:00,1.49,6.7,0.411,0.0,0.148,0.0,0.475,0.0,0.084,0.0,0.073,0.0,0.137,0.0
2009-10-13 14:00:00,1.49,6.6,0.399,0.0,0.144,0.0,0.461,0.0,0.082,0.0,0.071,0.0,0.133,0.0
2009-10-13 15:00:00,1.5,6.5,0.39,0.0,0.14,0.0,0.45,0.0,0.08,0.0,0.07,0.0,0.13,0.0
2009-10-13 16:00:00,1.51,6.5,0.393,0.0,0.141,0.0,0.454,0.0,0.081,0.0,0.071,0.0,0.13,0.0
2009-10-13 17:00:00,1.52,6.5,0.395,0.0,0.143,0.0,0.458,0.0,0.082,0.0,0.072,0.0,0.13,0.0
2009-10-13 18:00:00,1.54,6.5,0.4,0.0,0.146,0.0,0.465,0.0,0.085,0.0,0.075,0.0,0.131,0.0
2009-10-13 19:00:00,1.56,6.5,0.406,0.0,0.148,0.0,0.473,0.0,0.087,0.0,0.077,0.0,0.131,0.0
2009-10-13 20:00:00,1.59,6.4,0.401,0.0,0.148,0.0,0.469,0.0,0.088,0.0,0.078,0.0,0.128,0.0
2009-10-13 21:00:00,1.64,6.5,0.426,0.0,0.16,0.0,0.503,0.0,0.097,0.0,0.087,0.0,0.133,0.0
2009-10-13 22:00:00,1.67,6.6,0.448,0.0,0.168,0.0,0.531,0.0,0.103,0.0,0.093,0.0,0.137,0.0
2009-10-13 23:00:00,1.7,6.6,0.456,0.0,0.173,0.0,0.542,0.0,0.107,0.0,0.097,0.0,0.138,0.0
2009-10-14 00:00:00,1.69,6.7,0.466,0.0,0.176,0.0,0.555,0.0,0.108,0.0,0.098,0.0,0.142,0.0
2009-10-14 01:00:00,1.67,6.7,0.461,0.0,0.173,0.0,0.547,0.0,0.106,0.0,0.096,0.0,0.141,0.0
2009-10-14 02:00:00,1.61,6.7,0.444,0.0,0.164,0.0,0.522,0.0,0.098,0.0,0.088,0.0,0.14,0.0
2009-10-14 03:00:00,1.54,6.6,0.413,0.0,0.15,0.0,0.48,0.0,0.087,0.0,0.077,0.0,0.135,0.0
2009-10-14 04:00:00,1.47,6.6,0.394,0.0,0.143,0.0,0.456,0.0,0.081,0.0,0.068,0.0,0.13,0.0
2009-10-14 05:00:00,1.41,6.5,0.367,0.0,0.138,0.0,0.427,0.0,0.078,0.0,0.059,0.0,0.119,0.0
2009-10-14 06:00:00,1.37,6.4,0.345,0.0,0.133,0.0,0.403,0.0,0.075,0.0,0.053,0.0,0.111,0.0
2009-10-14 07:00:00,1.32,6.3,0.322,0.0,0.128,0.0,0.378,0.0,0.072,0.0,0.046,0.0,0.102,0.0
2009-10-14 08:00:00,1.27,6.3,0.31,0.0,0.127,0.0,0.366,0.0,0.071,0.0,0.04,0.0,0.096,0.0
2009-10-14 09:00:00,1.24,6.2,0.293,0.0,0.123,0.0,0.347,0.0,0.069,0.0,0.036,0.0,0.09,0.0
2009-10-14 10:00:00,1.21,6.1,0.276,0.0,0.118,0.0,0.328,0.0,0.066,0.0,0.032,0.0,0.084,0.0
2009-10-14 11:00:00,1.17,6.1,0.267,0.0,0.117,0.0,0.319,0.0,0.065,0.0,0.028,0.0,0.08,0.0
2009-10-14 12:00:00,1.14,6.1,0.26,0.0,0.117,0.0,0.312,0.0,0.065,0.0,0.025,0.0,0.077,0.0
2009-10-14 13:00:00,1.11,6.1,0.253,0.0,0.116,0.0,0.305,0.0,0.064,0.0,0.021,0.0,0.073,0.0
2009-10-14 14:00:00,1.09,6.1,0.249,0.0,0.116,0.0,0.301,0.0,0.064,0.0,0.019,0.0,0.071,0.0
2009-10-14 15:00:00,1.06,5.9,0.225,0.0,0.107,0.0,0.273,0.0,0.059,0.0,0.016,0.0,0.064,0.0
2009-10-14 16:00:00,1.05,5.9,0.223,0.0,0.107,0.0,0.271,0.0,0.059,0.0,0.015,0.0,0.063,0.0
2009-10-14 17:00:00,1.03,5.8,0.21,0.0,0.103,0.0,0.256,0.0,0.057,0.0,0.013,0.0,0.059,0.0
2009-10-14 18:00:00,1.02,5.8,0.208,0.0,0.102,0.0,0.254,0.0,0.056,0.0,0.012,0.0,0.058,0.0
2009-10-14 19:00:00,1.0,5.7,0.196,0.0,0.098,0.0,0.24,0.0,0.054,0.0,0.01,0.0,0.054,0.0
2009-10-14 20:00:00,0.99,5.7,0.194,0.0,0.096,0.0,0.237,0.0,0.053,0.0,0.011,0.0,0.054,0.0
2009-10-14 21:00:00,0.97,5.7,0.19,0.0,0.093,0.0,0.231,0.0,0.051,0.0,0.012,0.0,0.053,0.0
2009-10-14 22:00:00,0.93,5.7,0.182,0.0,0.086,0.0,0.22,0.0,0.048,0.0,0.015,0.0,0.053,0.0
2009-10-14 23:00:00,0.9,5.8,0.184,0.0,0.084,0.0,0.22,0.0,0.047,0.0,0.017,0.0,0.054,0.0
2009-10-15 00:00:00,0.89,5.8,0.182,0.0,0.082,0.0,0.217,0.0,0.046,0.0,0.018,0.0,0.054,0.0
2009-10-15 01:00:00,0.88,5.8,0.18,0.0,0.08,0.0,0.214,0.0,0.045,0.0,0.019,0.0,0.054,0.0
2009-10-15 02:00:00,0.87,5.8,0.177,0.0,0.078,0.0,0.212,0.0,0.044,0.0,0.019,0.0,0.053,0.0
2009-10-15 03:00:00,0.85,5.7,0.167,0.0,0.072,0.0,0.197,0.0,0.041,0.0,0.02,0.0,0.051,0.0
2009-10-15 04:00:00,0.84,5.6,0.158,0.0,0.067,0.0,0.186,0.0,0.039,0.0,0.02,0.0,0.049,0.0
2009-10-15 05:00:00,0.85,5.5,0.153,0.0,0.066,0.0,0.181,0.0,0.038,0.0,0.019,0.0,0.047,0.0
2009-10-15 06:00:00,0.85,5.5,0.153,0.0,0.066,0.0,0.181,0.0,0.038,0.0,0.019,0.0,0.047,0.0
2009-10-15 07:00:00,0.85,5.4,0.146,0.0,0.063,0.0,0.173,0.0,0.037,0.0,0.018,0.0,0.045,0.0
2009-10-15 08:00:00,0.85,5.4,0.146,0.0,0.063,0.0,0.173,0.0,0.037,0.0,0.018,0.0,0.045,0.0
2009-10-15 09:00:00,0.87,5.4,0.15,0.0,0.066,0.0,0.178,0.0,0.038,0.0,0.017,0.0,0.045,0.0
2009-10-15 10:00:00,0.89,5.4,0.153,0.0,0.069,0.0,0.183,0.0,0.04,0.0,0.016,0.0,0.046,0.0
2009-10-15 11:00:00,0.94,5.2,0.147,0.0,0.07,0.0,0.177,0.0,0.04,0.0,0.013,0.0,0.043,0.0
2009-10-15 12:00:00,1.03,5.2,0.161,0.0,0.079,0.0,0.195,0.0,0.045,0.0,0.012,0.0,0.046,0.0
2009-10-15 13:00:00,1.09,5.4,0.187,0.0,0.088,0.0,0.225,0.0,0.05,0.0,0.017,0.0,0.055,0.0
2009-10-15 14:00:00,1.12,5.4,0.193,0.0,0.088,0.0,0.231,0.0,0.05,0.0,0.019,0.0,0.057,0.0
2009-10-15 15:00:00,1.14,5.5,0.205,0.0,0.093,0.0,0.245,0.0,0.053,0.0,0.021,0.0,0.061,0.0
2009-10-15 16:00:00,1.15,5.6,0.216,0.0,0.097,0.0,0.258,0.0,0.055,0.0,0.023,0.0,0.065,0.0
2009-10-15 17:00:00,1.16,5.7,0.227,0.0,0.101,0.0,0.271,0.0,0.057,0.0,0.024,0.0,0.068,0.0
2009-10-15 18:00:00,1.16,5.8,0.237,0.0,0.105,0.0,0.283,0.0,0.059,0.0,0.025,0.0,0.071,0.0
2009-10-15 19:00:00,1.17,5.8,0.239,0.0,0.105,0.0,0.285,0.0,0.059,0.0,0.026,0.0,0.072,0.0
2009-10-15 20:00:00,1.17,5.8,0.239,0.0,0.105,0.0,0.285,0.0,0.059,0.0,0.026,0.0,0.072,0.0
2009-10-15 21:00:00,1.17,5.8,0.239,0.0,0.105,0.0,0.285,0.0,0.059,0.0,0.026,0.0,0.072,0.0
2009-10-15 22:00:00,1.15,5.8,0.235,0.0,0.105,0.0,0.281,0.0,0.059,0.0,0.024,0.0,0.07,0.0
2009-10-15 23:00:00,1.14,5.8,0.233,0.0,0.105,0.0,0.279,0.0,0.059,0.0,0.023,0.0,0.069,0.0
2009-10-16 00:00:00,1.11,5.8,0.226,0.0,0.104,0.0,0.272,0.0,0.058,0.0,0.02,0.0,0.066,0.0
2009-10-16 01:00:00,1.1,5.8,0.224,0.0,0.104,0.0,0.27,0.0,0.058,0.0,0.019,0.0,0.065,0.0
2009-10-16 02:00:00,1.06,5.8,0.216,0.0,0.103,0.0,0.262,0.0,0.057,0.0,0.016,0.0,0.062,0.0
2009-10-16 03:00:00,1.04,5.8,0.212,0.0,0.103,0.0,0.258,0.0,0.057,0.0,0.014,0.0,0.06,0.0
2009-10-16 04:00:00,1.01,5.7,0.198,0.0,0.098,0.0,0.242,0.0,0.054,0.0,0.011,0.0,0.055,0.0
2009-10-16 05:00:00,0.97,5.7,0.19,0.0,0.093,0.0,0.231,0.0,0.051,0.0,0.012,0.0,0.053,0.0
2009-10-16 06:00:00,0.92,5.6,0.173,0.0,0.081,0.0,0.208,0.0,0.045,0.0,0.015,0.0,0.05,0.0
2009-10-16 07:00:00,0.89,5.6,0.167,0.0,0.076,0.0,0.2,0.0,0.043,0.0,0.017,0.0,0.05,0.0
2009-10-16 08:00:00,0.85,5.6,0.16,0.0,0.069,0.0,0.189,0.0,0.039,0.0,0.02,0.0,0.049,0.0
2009-10-16 09:00:00,0.82,5.5,0.148,0.0,0.061,0.0,0.173,0.0,0.036,0.0,0.021,0.0,0.046,0.0
2009-10-16 10:00:00,0.79,5.5,0.142,0.0,0.056,0.0,0.165,0.0,0.033,0.0,0.023,0.0,0.046,0.0
2009-10-16 11:00:00,0.76,5.5,0.137,0.0,0.052,0.0,0.158,0.0,0.031,0.0,0.024,0.0,0.045,0.0
2009-10-16 12:00:00,0.75,5.5,0.135,0.0,0.05,0.0,0.155,0.0,0.03,0.0,0.025,0.0,0.045,0.0
2009-10-16 13:00:00,0.74,5.4,0.127,0.0,0.046,0.0,0.146,0.0,0.028,0.0,0.025,0.0,0.043,0.0
2009-10-16 14:00:00,0.74,5.2,0.115,0.0,0.043,0.0,0.132,0.0,0.026,0.0,0.022,0.0,0.039,0.0
2009-10-16 15:00:00,0.74,5.1,0.11,0.0,0.041,0.0,0.125,0.0,0.025,0.0,0.021,0.0,0.037,0.0
2009-10-16 16:00:00,0.74,5.1,0.11,0.0,0.041,0.0,0.125,0.0,0.025,0.0,0.021,0.0,0.037,0.0
2009-10-16 17:00:00,0.73,5.0,0.102,0.0,0.038,0.0,0.116,0.0,0.024,0.0,0.021,0.0,0.035,0.0
2009-10-16 18:00:00,0.71,4.8,0.088,0.0,0.032,0.0,0.099,0.0,0.021,0.0,0.019,0.0,0.03,0.0
2009-10-16 19:00:00,0.69,4.8,0.086,0.0,0.03,0.0,0.095,0.0,0.02,0.0,0.02,0.0,0.03,0.0
2009-10-16 20:00:00,0.68,4.8,0.084,0.0,0.029,0.0,0.094,0.0,0.019,0.0,0.02,0.0,0.03,0.0
2009-10-16 21:00:00,0.67,5.0,0.094,0.0,0.03,0.0,0.104,0.0,0.02,0.0,0.023,0.0,0.033,0.0
2009-10-16 22:00:00,0.64,5.0,0.09,0.0,0.027,0.0,0.098,0.0,0.018,0.0,0.024,0.0,0.033,0.0
2009-10-16 23:00:00,0.64,5.0,0.09,0.0,0.027,0.0,0.098,0.0,0.018,0.0,0.024,0.0,0.033,0.0
2009-10-17 00:00:00,0.55,4.3,0.046,0.0,0.013,0.0,0.048,0.0,0.012,0.0,0.015,0.0,0.017,0.0
2009-10-17 01:00:00,0.66,4.2,0.05,0.0,0.019,0.0,0.055,0.0,0.014,0.0,0.013,0.0,0.017,0.0
2009-10-17 02:00:00,0.7,4.4,0.064,0.0,0.024,0.0,0.072,0.0,0.017,0.0,0.015,0.0,0.022,0.0
2009-10-17 03:00:00,0.75,4.7,0.087,0.0,0.034,0.0,0.099,0.0,0.022,0.0,0.017,0.0,0.029,0.0
2009-10-17 04:00:00,0.8,5.0,0.112,0.0,0.046,0.0,0.13,0.0,0.028,0.0,0.018,0.0,0.036,0.0
2009-10-17 05:00:00,0.8,5.3,0.131,0.0,0.053,0.0,0.153,0.0,0.032,0.0,0.02,0.0,0.042,0.0
2009-10-17 06:00:00,0.77,5.4,0.132,0.0,0.051,0.0,0.153,0.0,0.031,0.0,0.023,0.0,0.043,0.0
2009-10-17 07:00:00,0.77,5.3,0.126,0.0,0.049,0.0,0.146,0.0,0.029,0.0,0.022,0.0,0.041,0.0
2009-10-17 08:00:00,0.75,5.3,0.123,0.0,0.046,0.0,0.141,0.0,0.028,0.0,0.023,0.0,0.041,0.0
2009-10-17 09:00:00,0.74,5.3,0.121,0.0,0.045,0.0,0.139,0.0,0.027,0.0,0.024,0.0,0.041,0.0
2009-10-17 10:00:00,0.73,5.3,0.12,0.0,0.043,0.0,0.136,0.0,0.027,0.0,0.024,0.0,0.041,0.0
2009-10-17 11:00:00,0.73,5.4,0.126,0.0,0.045,0.0,0.143,0.0,0.027,0.0,0.025,0.0,0.043,0.0
2009-10-17 12:00:00,0.73,5.4,0.126,0.0,0.045,0.0,0.143,0.0,0.027,0.0,0.025,0.0,0.043,0.0
2009-10-17 13:00:00,0.73,5.4,0.126,0.0,0.045,0.0,0.143,0.0,0.027,0.0,0.025,0.0,0.043,0.0
2009-10-17 14:00:00,0.73,5.4,0.126,0.0,0.045,0.0,0.143,0.0,0.027,0.0,0.025,0.0,0.043,0.0
2009-10-17 15:00:00,0.71,5.4,0.122,0.0,0.042,0.0,0.138,0.0,0.026,0.0,0.026,0.0,0.042,0.0
2009-10-17 16:00:00,0.71,5.4,0.122,0.0,0.042,0.0,0.138,0.0,0.026,0.0,0.026,0.0,0.042,0.0
2009-10-17 17:00:00,0.35,3.9,0.018,0.0,0.005,0.0,0.016,0.0,0.008,0.0,0.007,0.0,0.005,0.0
2009-10-17 18:00:00,0.39,3.7,0.014,0.0,0.008,0.0,0.013,0.0,0.009,0.0,0.003,0.0,0.002,0.0
2009-10-17 19:00:00,0.27,3.7,0.01,0.0,0.006,0.0,0.008,0.0,0.008,0.0,0.001,0.0,0.0,0.0
2009-10-17 20:00:00,0.3,3.7,0.011,0.0,0.007,0.0,0.009,0.0,0.008,0.0,0.002,0.0,-0.0,0.0
2009-10-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-17 23:00:00,0.42,4.5,0.042,0.0,0.004,0.0,0.039,0.0,0.007,0.0,0.022,0.0,0.018,0.0
2009-10-18 00:00:00,0.44,4.8,0.055,0.0,0.004,0.0,0.051,0.0,0.007,0.0,0.028,0.0,0.025,0.0
2009-10-18 01:00:00,0.79,5.7,0.155,0.0,0.061,0.0,0.18,0.0,0.036,0.0,0.024,0.0,0.05,0.0
2009-10-18 02:00:00,0.93,6.4,0.234,0.0,0.11,0.0,0.284,0.0,0.06,0.0,0.017,0.0,0.067,0.0
2009-10-18 03:00:00,1.12,6.9,0.327,0.0,0.148,0.0,0.395,0.0,0.08,0.0,0.026,0.0,0.094,0.0
2009-10-18 04:00:00,1.8,8.0,0.684,0.0,0.26,0.0,0.828,0.0,0.164,0.0,0.154,0.0,0.196,0.0
2009-10-18 05:00:00,1.88,8.5,0.79,0.0,0.304,0.0,0.966,0.0,0.196,0.0,0.186,0.0,0.218,0.0
2009-10-18 06:00:00,1.91,8.7,0.833,0.0,0.321,0.0,1.022,0.0,0.209,0.0,0.199,0.0,0.226,0.0
2009-10-18 07:00:00,1.9,8.9,0.859,0.0,0.33,0.0,1.053,0.0,0.214,0.0,0.204,0.0,0.234,0.0
2009-10-18 08:00:00,1.9,9.0,0.874,0.0,0.336,0.0,1.072,0.0,0.218,0.0,0.208,0.0,0.238,0.0
2009-10-18 09:00:00,1.9,8.9,0.859,0.0,0.33,0.0,1.053,0.0,0.214,0.0,0.204,0.0,0.234,0.0
2009-10-18 10:00:00,1.27,7.7,0.452,0.0,0.183,0.0,0.536,0.0,0.099,0.0,0.055,0.0,0.139,0.0
2009-10-18 11:00:00,1.42,7.9,0.528,0.0,0.194,0.0,0.616,0.0,0.106,0.0,0.084,0.0,0.172,0.0
2009-10-18 12:00:00,1.46,7.9,0.543,0.0,0.195,0.0,0.631,0.0,0.107,0.0,0.091,0.0,0.179,0.0
2009-10-18 13:00:00,2.19,8.7,0.955,0.0,0.385,0.0,1.202,0.0,0.268,0.0,0.258,0.0,0.232,0.0
2009-10-18 14:00:00,2.17,8.7,0.946,0.0,0.381,0.0,1.189,0.0,0.263,0.0,0.253,0.0,0.231,0.0
2009-10-18 15:00:00,2.13,8.8,0.946,0.0,0.378,0.0,1.185,0.0,0.26,0.0,0.25,0.0,0.235,0.0
2009-10-18 16:00:00,2.15,8.7,0.937,0.0,0.376,0.0,1.177,0.0,0.259,0.0,0.249,0.0,0.231,0.0
2009-10-18 17:00:00,2.17,8.8,0.963,0.0,0.387,0.0,1.212,0.0,0.268,0.0,0.258,0.0,0.235,0.0
2009-10-18 18:00:00,2.18,8.8,0.968,0.0,0.39,0.0,1.218,0.0,0.27,0.0,0.26,0.0,0.236,0.0
2009-10-18 19:00:00,2.18,8.9,0.985,0.0,0.396,0.0,1.24,0.0,0.275,0.0,0.265,0.0,0.24,0.0
2009-10-18 20:00:00,2.19,8.9,0.99,0.0,0.399,0.0,1.247,0.0,0.277,0.0,0.267,0.0,0.24,0.0
2009-10-18 21:00:00,2.18,9.0,1.003,0.0,0.403,0.0,1.262,0.0,0.28,0.0,0.27,0.0,0.244,0.0
2009-10-18 22:00:00,2.15,9.0,0.989,0.0,0.396,0.0,1.242,0.0,0.273,0.0,0.263,0.0,0.243,0.0
2009-10-18 23:00:00,2.15,8.9,0.972,0.0,0.389,0.0,1.22,0.0,0.268,0.0,0.258,0.0,0.239,0.0
2009-10-19 00:00:00,2.15,8.8,0.955,0.0,0.383,0.0,1.198,0.0,0.264,0.0,0.254,0.0,0.235,0.0
2009-10-19 01:00:00,2.14,8.7,0.933,0.0,0.374,0.0,1.17,0.0,0.257,0.0,0.247,0.0,0.231,0.0
2009-10-19 02:00:00,2.1,8.7,0.916,0.0,0.365,0.0,1.144,0.0,0.249,0.0,0.239,0.0,0.23,0.0
2009-10-19 03:00:00,2.56,8.8,1.137,0.0,0.478,0.0,1.467,0.0,0.351,0.0,0.341,0.0,0.243,0.0
2009-10-19 04:00:00,2.47,8.8,1.097,0.0,0.457,0.0,1.408,0.0,0.332,0.0,0.322,0.0,0.241,0.0
2009-10-19 05:00:00,2.38,8.7,1.038,0.0,0.429,0.0,1.325,0.0,0.307,0.0,0.297,0.0,0.236,0.0
2009-10-19 06:00:00,2.32,8.6,0.993,0.0,0.408,0.0,1.262,0.0,0.289,0.0,0.279,0.0,0.23,0.0
2009-10-19 07:00:00,2.28,8.5,0.958,0.0,0.392,0.0,1.214,0.0,0.276,0.0,0.266,0.0,0.226,0.0
2009-10-19 08:00:00,2.25,8.5,0.945,0.0,0.385,0.0,1.195,0.0,0.27,0.0,0.26,0.0,0.225,0.0
2009-10-19 09:00:00,2.19,8.5,0.92,0.0,0.372,0.0,1.158,0.0,0.258,0.0,0.248,0.0,0.224,0.0
